LOT,OPN,ENTITY,QTY,LOT_ABORT_FLAG,RETICLE,LOT_ENTITY_PROCESS_DURATION,ENT_LOT_PROCESS,PRODUCT_DESCRIPTION,PRODUCT,DOTPROCESS,ROUTE,LOT_TYPE,OPER_SHORT_DESC,CURRENT_HOTLOT,LOT_RECIPE,LAST_WAFER_END_DATE,FIRST_WAFER_END_DATE,ENT_LOT_PRIORITY
W5010640A,197573,OXS266,12,N,,61.78,1225.7,Matlock Bridge 36 A0,8PQ3CV   A,1225.7,FL25.7P8BS_SNIP_WLP284152-2_0,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,2025-02-01 16:42:37,2025-02-01 16:15:34,7
W5015020,172748,OXS258,13,N,,129.66,1225.7,Matlock Bridge 11 B0,8PLZCV   B,1225.7,FL25.7P8BG_SNIP_WLP410659-1_7,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-DC-PAD,2025-02-06 14:17:14,2025-02-06 12:41:52,7
W5015020,187614,CVD283,13,N,,107.15,1225.7,Matlock Bridge 11 B0,8PLZCV   B,1225.7,FL25.7P8BG_SNIP_WLP410659-1_7,PROD,T*#5PADOX7,N,EMIB O5,2025-02-01 04:34:32,2025-02-01 03:00:27,7
W5015020,194997,SDJ111,13,N,8PLZCBPAD0MA1,22.76,1225.7,Matlock Bridge 11 B0,8PLZCV   B,1225.7,FL25.7P8BG_SNIP_WLP410659-1_7,PROD,L #5PDSED7,N,"L-8690-50KD-B +?Product/8PLZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PLZCBPAD0MA1,FULL0(EX=-1,FC=0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",2025-02-01 07:49:12,2025-02-01 07:43:10,7
W5015020,197573,OXS266,13,N,,63.93,1225.7,Matlock Bridge 11 B0,8PLZCV   B,1225.7,FL25.7P8BG_SNIP_WLP410659-1_7,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P1-EMIB2-CP88,2025-02-06 08:34:04,2025-02-06 08:04:20,7
W5015020,234511,CVD271,13,N,,30.25,1225.7,Matlock Bridge 11 B0,8PLZCV   B,1225.7,FL25.7P8BG_SNIP_WLP410659-1_7,PROD,T*#5TV1OXE,N,EMIB O9,2025-01-31 21:47:52,2025-01-31 21:25:47,7
W5015020A,172748,OXS264,12,N,,125.04,1225.7,Matlock Bridge 11 B0,8PLZCV   B,1225.7,FL25.7P8BG_SNIP_WLP284008-2_0,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-DC-PAD,2025-02-06 15:39:19,2025-02-06 14:08:19,7
W5015020A,197573,OXS266,12,N,,61.81,1225.7,Matlock Bridge 11 B0,8PLZCV   B,1225.7,FL25.7P8BG_SNIP_WLP284008-2_0,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P1-EMIB2-CP88,2025-02-06 09:32:53,2025-02-06 09:05:46,7
W5015020B,187614,CVD274,12,N,,102.03,1225.7,Matlock Bridge 11 B0,8PLZCV   B,1225.7,FL25.7P8BG_SNIP_WLP410659-1_0,PROD,T*#5PADOX7,N,EMIB O5,2025-02-05 04:28:09,2025-02-05 02:58:43,0
W5015020B,194997,SDJ111,12,N,8PLZCBPAD0MA1,21.59,1225.7,Matlock Bridge 11 B0,8PLZCV   B,1225.7,FL25.7P8BG_SNIP_WLP410659-1_0,PROD,L #5PDSED7,N,"L-8690-50KD-B +?Product/8PLZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PLZCBPAD0MA1,FULL0(EX=-1,FC=0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",2025-02-06 00:32:15,2025-02-06 00:26:18,0
W5015020B,234511,CVD271,12,N,,82.16,1225.7,Matlock Bridge 11 B0,8PLZCV   B,1225.7,FL25.7P8BG_SNIP_WLP410659-1_0,PROD,T*#5TV1OXE,N,EMIB O9,2025-02-05 01:25:27,2025-02-05 00:11:42,0
W5015030,172748,OXS258,13,N,,125.86,1225.7,Matlock Bridge 11 B0,8PLZCV   B,1225.7,FL25.7P8BG,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-DC-PAD,2025-02-08 16:54:46,2025-02-08 15:19:22,7
W5015030,187614,CVD290,13,N,,102.47,1225.7,Matlock Bridge 11 B0,8PLZCV   B,1225.7,FL25.7P8BG,PROD,T*#5PADOX7,N,EMIB O5,2025-02-07 01:41:25,2025-02-07 00:11:39,7
W5015030,194997,SDJ111,13,N,8PLZCBPAD0MA1,21.64,1225.7,Matlock Bridge 11 B0,8PLZCV   B,1225.7,FL25.7P8BG,PROD,L #5PDSED7,N,"L-8690-50KD-B +?Product/8PLZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PLZCBPAD0MA1,FULL0(EX=-1,FC=0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",2025-02-07 04:29:20,2025-02-07 04:23:05,7
W5015030,197573,OXS266,13,N,,62.65,1225.7,Matlock Bridge 11 B0,8PLZCV   B,1225.7,FL25.7P8BG,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,2025-02-08 14:45:55,2025-02-08 14:16:42,7
W5015030,234511,CVD274,13,N,,82.26,1225.7,Matlock Bridge 11 B0,8PLZCV   B,1225.7,FL25.7P8BG,PROD,T*#5TV1OXE,N,EMIB O9,2025-02-06 19:53:43,2025-02-06 18:39:39,7
W5015030A,172748,OXS264,12,N,,104.86,1225.7,Matlock Bridge 11 B0,8PLZCV   B,1225.7,FL25.7P8BG_SNIP_WLP284008-2_0,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-DC-PAD,2025-02-08 16:34:48,2025-02-08 15:15:00,7
W5015030A,197573,OXS266,12,N,,59.80,1225.7,Matlock Bridge 11 B0,8PLZCV   B,1225.7,FL25.7P8BG_SNIP_WLP284008-2_0,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P1-EMIB2-CP88,2025-02-08 14:44:15,2025-02-08 14:17:17,7
W5015030B,187614,CVD290,12,N,,103.00,1225.7,Matlock Bridge 11 B0,8PLZCV   B,1225.7,FL25.7P8BG_SNIP_WLP410660-1_0,PROD,T*#5PADOX7,N,EMIB O5,2025-02-06 10:15:45,2025-02-06 08:45:28,0
W5015030B,194997,SDJ111,12,N,8PLZCBPAD0MA1,23.81,1225.7,Matlock Bridge 11 B0,8PLZCV   B,1225.7,FL25.7P8BG_SNIP_WLP410660-1_0,PROD,L #5PDSED7,N,"L-8690-50KD-B +?Product/8PLZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PLZCBPAD0MA1,FULL0(EX=-1,FC=0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",2025-02-06 15:04:07,2025-02-06 14:58:10,0
W5015030B,234511,CVD271,12,N,,79.89,1225.7,Matlock Bridge 11 B0,8PLZCV   B,1225.7,FL25.7P8BG_SNIP_WLP410660-1_0,PROD,T*#5TV1OXE,N,EMIB O9,2025-02-05 02:51:01,2025-02-05 01:39:18,0
W5015040,172748,OXS258,13,N,,126.49,1225.7,Matlock Bridge 11 B0,8PLZCV   B,1225.7,FL25.7P8BG_SNIP_WLP410661-1_11,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-DC-PAD,2025-02-07 01:57:44,2025-02-07 00:22:15,7
W5015040,187614,CVD271,13,N,,104.19,1225.7,Matlock Bridge 11 B0,8PLZCV   B,1225.7,FL25.7P8BG_SNIP_WLP410661-1_11,PROD,T*#5PADOX7,N,EMIB O5,2025-02-04 13:39:32,2025-02-04 12:08:14,7
W5015040,194997,SDJ111,13,N,8PLZCBPAD0MA1,26.98,1225.7,Matlock Bridge 11 B0,8PLZCV   B,1225.7,FL25.7P8BG_SNIP_WLP410661-1_11,PROD,L #5PDSED7,N,"L-8690-50KD-B +?Product/8PLZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PLZCBPAD0MA1,FULL0(EX=-1,FC=0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",2025-02-05 23:19:00,2025-02-05 23:12:30,7
W5015040,197573,OXS266,13,N,,62.75,1225.7,Matlock Bridge 11 B0,8PLZCV   B,1225.7,FL25.7P8BG_SNIP_WLP410661-1_11,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P1-EMIB2-CP88,2025-02-06 23:43:00,2025-02-06 23:13:35,7
W5015040,234511,CVD271,13,N,,80.85,1225.7,Matlock Bridge 11 B0,8PLZCV   B,1225.7,FL25.7P8BG_SNIP_WLP410661-1_11,PROD,T*#5TV1OXE,N,EMIB O9,2025-02-04 04:22:59,2025-02-04 03:10:18,7
W5015040A,172748,OXS264,12,N,,104.52,1225.7,Matlock Bridge 11 B0,8PLZCV   B,1225.7,FL25.7P8BG_SNIP_WLP284008-2_0,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-DC-PAD,2025-02-07 02:39:01,2025-02-07 01:19:35,7
W5015040A,197573,OXS266,12,N,,59.24,1225.7,Matlock Bridge 11 B0,8PLZCV   B,1225.7,FL25.7P8BG_SNIP_WLP284008-2_0,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P1-EMIB2-CP88,2025-02-07 00:47:27,2025-02-07 00:20:30,7
W5015040B,187614,CVD413,12,N,,100.08,1225.7,Matlock Bridge 11 B0,8PLZCV   B,1225.7,FL25.7P8BG_SNIP_WLP410661-3_6,PROD,T*#5PADOX7,N,EMIB O5,2025-02-05 03:55:54,2025-02-05 02:28:14,0
W5015040B,194997,SDJ111,12,N,8PLZCBPAD0MA1,26.85,1225.7,Matlock Bridge 11 B0,8PLZCV   B,1225.7,FL25.7P8BG_SNIP_WLP410661-3_6,PROD,L #5PDSED7,N,"L-8690-50KD-B +?Product/8PLZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PLZCBPAD0MA1,FULL0(EX=-1,FC=0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",2025-02-06 02:10:44,2025-02-06 02:04:43,0
W5015040B,234511,CVD283,12,N,,28.22,1225.7,Matlock Bridge 11 B0,8PLZCV   B,1225.7,FL25.7P8BG_SNIP_WLP410661-3_6,PROD,T*#5TV1OXE,N,EMIB O9,2025-02-05 00:10:14,2025-02-04 23:50:11,0
W5015050,172748,OXS264,13,N,,215.77,1225.7,Matlock Bridge 11 B0,8PLZCV   B,1225.7,FL25.7P8BG,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-P2-PAD,2025-02-01 05:58:51,2025-02-01 02:48:23,7
W5015050,187614,CVD271,0,Y,,,1225.7,Matlock Bridge 11 B0,8PLZCV   B,1225.7,FL25.7P8BG,PROD,T*#5PADOX7,N,EMIB O5,,,
W5015050,187614,CVD274,25,N,,192.78,1225.7,Matlock Bridge 11 B0,8PLZCV   B,1225.7,FL25.7P8BG,PROD,T*#5PADOX7,N,EMIB O5,2025-01-31 07:29:26,2025-01-31 04:29:18,7
W5015050,194997,SDJ111,25,N,8PLZCBPAD0MA1,31.18,1225.7,Matlock Bridge 11 B0,8PLZCV   B,1225.7,FL25.7P8BG,PROD,L #5PDSED7,N,"L-8690-50KD-B +?Product/8PLZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PLZCBPAD0MA1,FULL0(EX=-1,FC=0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",2025-01-31 11:44:18,2025-01-31 11:31:19,7
W5015050,197573,OXS266,13,N,,63.59,1225.7,Matlock Bridge 11 B0,8PLZCV   B,1225.7,FL25.7P8BG,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,2025-02-01 02:19:53,2025-02-01 01:50:23,7
W5015050,234511,CVD413,25,N,,121.97,1225.7,Matlock Bridge 11 B0,8PLZCV   B,1225.7,FL25.7P8BG,PROD,T*#5TV1OXE,N,EMIB O9,2025-01-30 06:42:49,2025-01-30 04:49:01,7
W5015050A,172748,OXS265,12,N,,200.23,1225.7,Matlock Bridge 11 B0,8PLZCV   B,1225.7,FL25.7P8BG_SNIP_WLP284008-2_0,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-P2-PAD,2025-02-01 06:45:03,2025-02-01 03:50:25,7
W5015050A,197573,OXS266,12,N,,61.75,1225.7,Matlock Bridge 11 B0,8PLZCV   B,1225.7,FL25.7P8BG_SNIP_WLP284008-2_0,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,2025-02-01 03:18:41,2025-02-01 02:51:39,7
W5029530,172748,OXS258,13,N,,120.58,1225.7,Falcon Shores TC non MIM,3XGNYV   A,1225.7,FL25.7E8BY,TD,E*#5PDOX5,N,SYSTEM/LPC/P-DC-PAD,2025-02-10 09:47:12,2025-02-10 08:11:54,0
W5029530,187614,CVD271,25,N,,196.13,1225.7,Falcon Shores TC non MIM,3XGNYV   A,1225.7,FL25.7E8BY,TD,T*#5PADOX7,N,EMIB O5,2025-02-09 17:27:28,2025-02-09 14:24:01,0
W5029530,194997,SDJ111,25,N,3XGNYAPAD0MA1,27.64,1225.7,Falcon Shores TC non MIM,3XGNYV   A,1225.7,FL25.7E8BY,TD,L #5PDSED7,N,"L-8690-50KD-B +?Product/3XGNYA_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#3XGNYAPAD0MA1,FULL0(EX=-1,FC=0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=D2;RESIST=AM;LinkMode=NoLotGene}",2025-02-10 03:28:46,2025-02-10 03:16:02,0
W5029530,197573,OXS266,13,N,,62.79,1225.7,Falcon Shores TC non MIM,3XGNYV   A,1225.7,FL25.7E8BY,TD,E*#5PDCAP7,N,SYSTEM/LPC/E-P1-EMIB2-CP88,2025-02-10 07:39:30,2025-02-10 07:10:09,0
W5029530,234511,CVD271,25,N,,102.61,1225.7,Falcon Shores TC non MIM,3XGNYV   A,1225.7,FL25.7E8BY,TD,T*#5TV1OXE,N,EMIB O9,2025-02-09 12:00:10,2025-02-09 10:25:44,0
W502953A,172748,OXS264,12,N,,104.67,1225.7,Falcon Shores TC non MIM,3XGNYV   A,1225.7,FL25.7E8BY_SNIP_WLP289078-2_2,TD,E*#5PDOX5,N,SYSTEM/LPC/P-DC-PAD,2025-02-10 09:25:14,2025-02-10 08:05:33,0
W502953A,197573,OXS266,12,N,,59.58,1225.7,Falcon Shores TC non MIM,3XGNYV   A,1225.7,FL25.7E8BY_SNIP_WLP289078-2_2,TD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,2025-02-10 07:37:29,2025-02-10 07:10:41,0
W5029540,172748,OXS265,13,N,,224.84,1225.7,Falcon Shores TC non MIM,3XGNYV   A,1225.7,FL25.7E8BY,TD,E*#5PDOX5,N,SYSTEM/LPC/P-P2-PAD,2025-02-13 00:53:37,2025-02-12 21:43:06,0
W5029540,187614,CVD284,25,N,,197.07,1225.7,Falcon Shores TC non MIM,3XGNYV   A,1225.7,FL25.7E8BY,TD,T*#5PADOX7,N,EMIB O5,2025-02-11 13:08:24,2025-02-11 10:03:49,0
W5029540,194997,SDJ111,25,N,3XGNYAPAD0MA1,28.11,1225.7,Falcon Shores TC non MIM,3XGNYV   A,1225.7,FL25.7E8BY,TD,L #5PDSED7,N,"L-8690-50KD-B +?Product/3XGNYA_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#3XGNYAPAD0MA1,FULL0(EX=-1,FC=0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",2025-02-12 12:03:05,2025-02-12 11:50:17,0
W5029540,197573,OXS266,13,N,,63.43,1225.7,Falcon Shores TC non MIM,3XGNYV   A,1225.7,FL25.7E8BY,TD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,2025-02-12 20:07:22,2025-02-12 19:38:08,0
W5029540,234511,CVD271,25,N,,102.97,1225.7,Falcon Shores TC non MIM,3XGNYV   A,1225.7,FL25.7E8BY,TD,T*#5TV1OXE,N,EMIB O9,2025-02-11 03:36:55,2025-02-11 02:02:09,0
W5029540A,172748,OXS274,12,N,,113.48,1225.7,Falcon Shores TC non MIM,3XGNYV   A,1225.7,FL25.7E8BY_SNIP_WLP289078-2_2,TD,E*#5PDOX5,N,SYSTEM/LPC/P-DC-PAD,2025-02-12 23:27:41,2025-02-12 21:59:03,0
W5029540A,197573,OXS266,12,N,,59.24,1225.7,Falcon Shores TC non MIM,3XGNYV   A,1225.7,FL25.7E8BY_SNIP_WLP289078-2_2,TD,E*#5PDCAP7,N,SYSTEM/LPC/E-P1-EMIB2-CP88,2025-02-12 20:10:28,2025-02-12 19:43:33,0
W5031010,172748,OXS258,13,N,,120.58,1225.7,Matlock Bridge 33 A0,8PVWCV   A,1225.7,FL25.7P8BT,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-DC-PAD,2025-02-13 15:52:57,2025-02-13 14:17:38,0
W5031010,187614,CVD290,25,N,,193.23,1225.7,Matlock Bridge 33 A0,8PVWCV   A,1225.7,FL25.7P8BT,PROD,T*#5PADOX7,N,EMIB O5,2025-02-12 02:01:28,2025-02-11 23:00:58,0
W5031010,194997,SDJ111,25,N,8PVWCAPAD0MA1,27.88,1225.7,Matlock Bridge 33 A0,8PVWCV   A,1225.7,FL25.7P8BT,PROD,L #5PDSED7,N,"L-8690-50KD-B +?Product/8PVWCA_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PVWCAPAD0MA1,FULL0(EX=-1,FC=0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",2025-02-12 17:34:17,2025-02-12 17:21:27,0
W5031010,197573,OXS270,13,N,,63.28,1225.7,Matlock Bridge 33 A0,8PVWCV   A,1225.7,FL25.7P8BT,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,2025-02-13 13:46:44,2025-02-13 13:16:59,0
W5031010,234511,CVD413,25,N,,104.55,1225.7,Matlock Bridge 33 A0,8PVWCV   A,1225.7,FL25.7P8BT,PROD,T*#5TV1OXE,N,EMIB O9,2025-02-11 19:18:08,2025-02-11 17:41:46,0
W5031010A,172748,OXS264,12,N,,104.62,1225.7,Matlock Bridge 33 A0,8PVWCV   A,1225.7,FL25.7P8BT_SNIP_WLP283316-4_1,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-DC-PAD,2025-02-13 15:32:01,2025-02-13 14:12:30,0
W5031010A,197573,OXS266,12,N,,59.22,1225.7,Matlock Bridge 33 A0,8PVWCV   A,1225.7,FL25.7P8BT_SNIP_WLP283316-4_1,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P1-EMIB2-CP88,2025-02-13 13:43:50,2025-02-13 13:16:53,0
W5031020,172748,OXS262,13,N,,225.45,1225.7,Matlock Bridge 33 A0,8PVWCV   A,1225.7,FL25.7P8BT,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-P1-PAD,2025-02-23 17:55:28,2025-02-23 14:44:15,0
W5031020,172748,OXS258,0,Y,,,1225.7,Matlock Bridge 33 A0,8PVWCV   A,1225.7,FL25.7P8BT,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-P2-PAD,,,0
W5031020,187614,CVD274,25,N,,194.99,1225.7,Matlock Bridge 33 A0,8PVWCV   A,1225.7,FL25.7P8BT,PROD,T*#5PADOX7,N,EMIB O5,2025-02-18 02:02:04,2025-02-17 22:59:54,0
W5031020,194997,SDJ111,25,N,8PVWCAPAD0MA1,33.25,1225.7,Matlock Bridge 33 A0,8PVWCV   A,1225.7,FL25.7P8BT,PROD,L #5PDSED7,N,"L-8690-50KD-B +?Product/8PVWCA_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PVWCAPAD0MA1,FULL0(EX=-1,FC=0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",2025-02-21 21:05:33,2025-02-21 20:52:00,0
W5031020,197573,OXS266,13,N,,62.28,1225.7,Matlock Bridge 33 A0,8PVWCV   A,1225.7,FL25.7P8BT,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P1-EMIB2-CP88,2025-02-23 13:44:52,2025-02-23 13:15:23,0
W5031020,234511,CVD271,25,N,,102.84,1225.7,Matlock Bridge 33 A0,8PVWCV   A,1225.7,FL25.7P8BT,PROD,T*#5TV1OXE,N,EMIB O9,2025-02-17 15:24:59,2025-02-17 13:50:20,0
W5031020A,172748,OXS260,12,N,,207.88,1225.7,Matlock Bridge 33 A0,8PVWCV   A,1225.7,FL25.7P8BT_SNIP_WLP283316-4_1,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-P1-PAD,2025-02-23 17:58:00,2025-02-23 15:03:18,0
W5031020A,197573,OXS266,12,N,,60.11,1225.7,Matlock Bridge 33 A0,8PVWCV   A,1225.7,FL25.7P8BT_SNIP_WLP283316-4_1,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,2025-02-23 14:15:36,2025-02-23 13:48:49,0
W5031030,172748,OXS264,13,N,,120.46,1225.7,Matlock Bridge 33 A0,8PVWCV   A,1225.7,FL25.7P8BT,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-DC-PAD,2025-02-13 08:46:50,2025-02-13 07:11:35,0
W5031030,187614,CVD276,25,N,,211.77,1225.7,Matlock Bridge 33 A0,8PVWCV   A,1225.7,FL25.7P8BT,PROD,T*#5PADOX7,N,EMIB O5,2025-02-12 19:53:22,2025-02-12 16:34:12,0
W5031030,194997,SDJ111,25,N,8PVWCAPAD0MA1,28.21,1225.7,Matlock Bridge 33 A0,8PVWCV   A,1225.7,FL25.7P8BT,PROD,L #5PDSED7,N,"L-8690-50KD-B +?Product/8PVWCA_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PVWCAPAD0MA1,FULL0(EX=-1,FC=0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",2025-02-13 02:41:53,2025-02-13 02:28:36,0
W5031030,197573,OXS266,13,N,,62.80,1225.7,Matlock Bridge 33 A0,8PVWCV   A,1225.7,FL25.7P8BT,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,2025-02-13 06:41:43,2025-02-13 06:12:16,0
W5031030,234511,CVD274,25,N,,104.32,1225.7,Matlock Bridge 33 A0,8PVWCV   A,1225.7,FL25.7P8BT,PROD,T*#5TV1OXE,N,EMIB O9,2025-02-12 13:50:36,2025-02-12 12:14:26,0
W5031030A,172748,OXS262,12,N,,200.73,1225.7,Matlock Bridge 33 A0,8PVWCV   A,1225.7,FL25.7P8BT_SNIP_WLP283316-4_1,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-P1-PAD,2025-02-13 09:39:53,2025-02-13 06:44:40,0
W5031030A,197573,OXS270,12,N,,61.59,1225.7,Matlock Bridge 33 A0,8PVWCV   A,1225.7,FL25.7P8BT_SNIP_WLP283316-4_1,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,2025-02-13 06:08:36,2025-02-13 05:41:42,0
W5031040,172748,OXS274,13,N,,120.33,1225.7,Matlock Bridge 35 A0,8PQ2CV   A,1225.7,FL25.7P8BF_SNIP_WLP420437-1_8,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-DC-PAD,2025-02-23 12:20:04,2025-02-23 10:44:51,3
W5031040,187614,CVD413,13,N,,103.68,1225.7,Matlock Bridge 35 A0,8PQ2CV   A,1225.7,FL25.7P8BF_SNIP_WLP420437-1_8,PROD,T*#5PADOX7,N,EMIB O5,2025-02-19 14:15:52,2025-02-19 12:44:42,0
W5031040,194997,SDJ111,13,N,8PQ2CAPAD0MA1,27.92,1225.7,Matlock Bridge 35 A0,8PQ2CV   A,1225.7,FL25.7P8BF_SNIP_WLP420437-1_8,PROD,L #5PDSED7,N,"L-8690-50KD-B +?Product/8PQ2CA_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PQ2CAPAD0MA1,FULL0(EX=-1,FC=0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",2025-02-22 04:44:36,2025-02-22 04:38:04,0
W5031040,197573,OXS266,13,N,,61.96,1225.7,Matlock Bridge 35 A0,8PQ2CV   A,1225.7,FL25.7P8BF_SNIP_WLP420437-1_8,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P1-EMIB2-CP88,2025-02-23 10:11:39,2025-02-23 09:42:20,0
W5031040,234511,CVD271,13,N,,81.22,1225.7,Matlock Bridge 35 A0,8PQ2CV   A,1225.7,FL25.7P8BF_SNIP_WLP420437-1_8,PROD,T*#5TV1OXE,N,EMIB O9,2025-02-19 10:11:13,2025-02-19 08:58:10,0
W5031040A,172748,OXS258,0,Y,,,1225.7,Matlock Bridge 35 A0,8PQ2CV   A,1225.7,FL25.7P8BF_SNIP_WLP283810-2_0,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-P2-PAD,,,
W5031040A,172748,OXS262,12,N,,200.90,1225.7,Matlock Bridge 35 A0,8PQ2CV   A,1225.7,FL25.7P8BF_SNIP_WLP283810-2_0,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-P1-PAD,2025-02-23 14:10:35,2025-02-23 11:15:14,0
W5031040A,197573,OXS266,12,N,,59.31,1225.7,Matlock Bridge 35 A0,8PQ2CV   A,1225.7,FL25.7P8BF_SNIP_WLP283810-2_0,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,2025-02-23 10:37:38,2025-02-23 10:10:36,0
W5031040C,187614,CVD283,12,N,,122.53,1225.7,Matlock Bridge 35 A0,8PQ2CV   A,1225.7,FL25.7P8BF_SNIP_WLP420437-1_1,PROD,T*#5PADOX7,N,EMIB O5,2025-02-20 02:01:07,2025-02-20 00:11:06,0
