LOT,WAFER_ID,ENTITY,SLOT,CHAMBER,STATE,START_DATE,END_DATE,LOT_RECIPE,OPN
W5052010,GN8UN717SEE2,SDJ591,16,CGCH613,Completed,2025-02-19 04:58:42,2025-02-19 05:00:47,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN717SEE2,SDJ591,16,COT62,Completed,2025-02-19 04:56:03,2025-02-19 04:57:13,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN717SEE2,SDJ591,16,CPHP311,Completed,2025-02-19 05:03:06,2025-02-19 05:04:35,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN718SEB1,SDJ591,3,CADH435,Completed,2025-02-19 04:29:51,2025-02-19 04:30:36,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN718SEB1,SDJ591,3,CGCH611,Completed,2025-02-19 05:00:02,2025-02-19 05:02:07,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN718SEB1,SDJ591,3,COT64,Completed,2025-02-19 04:56:34,2025-02-19 04:57:44,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN718SEB1,SDJ591,3,CPHP312,Completed,2025-02-19 05:05:05,2025-02-19 05:06:34,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN719SEF3,SDJ591,23,CADH414,Completed,2025-02-19 04:47:36,2025-02-19 04:48:22,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN719SEF3,SDJ591,23,CGCH612,Completed,2025-02-19 05:00:35,2025-02-19 05:02:40,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN719SEF3,SDJ591,23,COT61,Completed,2025-02-19 04:56:48,2025-02-19 04:57:58,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN719SEF3,SDJ591,23,CPHP321,Completed,2025-02-19 05:05:20,2025-02-19 05:06:49,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN720SEB1,SDJ591,17,CADH415,Completed,2025-02-19 04:47:46,2025-02-19 04:48:32,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN720SEB1,SDJ591,17,CGCH613,Completed,2025-02-19 05:00:49,2025-02-19 05:02:54,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN720SEB1,SDJ591,17,COT63,Completed,2025-02-19 04:58:09,2025-02-19 04:59:19,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN720SEB1,SDJ591,17,CPHP322,Completed,2025-02-19 05:05:34,2025-02-19 05:07:03,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN721SEF3,SDJ591,10,CADH424,Completed,2025-02-19 04:47:54,2025-02-19 04:48:40,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN721SEF3,SDJ591,10,CGCH611,Completed,2025-02-19 05:02:08,2025-02-19 05:04:13,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN721SEF3,SDJ591,10,COT62,Completed,2025-02-19 04:58:41,2025-02-19 04:59:51,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN721SEF3,SDJ591,10,CPHP311,Completed,2025-02-19 05:06:29,2025-02-19 05:07:58,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN722SEC2,SDJ591,4,CADH425,Completed,2025-02-19 04:48:24,2025-02-19 04:49:09,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN722SEC2,SDJ591,4,CGCH612,Completed,2025-02-19 05:02:42,2025-02-19 05:04:47,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN722SEC2,SDJ591,4,COT64,Completed,2025-02-19 04:58:54,2025-02-19 05:00:05,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN722SEC2,SDJ591,4,CPHP312,Completed,2025-02-19 05:06:54,2025-02-19 05:08:23,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN723SEG4,SDJ591,9,CADH434,Completed,2025-02-19 04:48:53,2025-02-19 04:49:39,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN723SEG4,SDJ591,9,CGCH613,Completed,2025-02-19 05:02:57,2025-02-19 05:05:02,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN723SEG4,SDJ591,9,COT61,Completed,2025-02-19 05:00:15,2025-02-19 05:01:25,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN723SEG4,SDJ591,9,CPHP321,Completed,2025-02-19 05:07:19,2025-02-19 05:08:48,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN726SEE4,SDJ591,5,CADH435,Completed,2025-02-19 04:49:02,2025-02-19 04:49:48,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN726SEE4,SDJ591,5,CGCH611,Completed,2025-02-19 05:04:15,2025-02-19 05:06:19,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN726SEE4,SDJ591,5,COT63,Completed,2025-02-19 05:00:48,2025-02-19 05:01:58,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN726SEE4,SDJ591,5,CPHP322,Completed,2025-02-19 05:08:55,2025-02-19 05:10:24,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN727SEB3,SDJ591,22,CADH414,Completed,2025-02-19 04:49:21,2025-02-19 04:50:06,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN727SEB3,SDJ591,22,CGCH612,Completed,2025-02-19 05:04:49,2025-02-19 05:06:54,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN727SEB3,SDJ591,22,COT62,Completed,2025-02-19 05:01:01,2025-02-19 05:02:12,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN727SEB3,SDJ591,22,CPHP311,Completed,2025-02-19 05:09:10,2025-02-19 05:10:39,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN728SEF5,SDJ591,24,CADH415,Completed,2025-02-19 04:49:42,2025-02-19 04:50:28,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN728SEF5,SDJ591,24,CGCH613,Completed,2025-02-19 05:05:11,2025-02-19 05:07:16,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN728SEF5,SDJ591,24,COT64,Completed,2025-02-19 05:02:17,2025-02-19 05:03:28,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN728SEF5,SDJ591,24,CPHP312,Completed,2025-02-19 05:09:22,2025-02-19 05:10:51,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN729SEC4,SDJ591,14,CADH424,Completed,2025-02-19 04:50:12,2025-02-19 04:50:57,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN729SEC4,SDJ591,14,CGCH611,Completed,2025-02-19 05:06:21,2025-02-19 05:08:25,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN729SEC4,SDJ591,14,COT61,Completed,2025-02-19 05:02:56,2025-02-19 05:04:06,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W5052010,GN8UN729SEC4,SDJ591,14,CPHP321,Completed,2025-02-19 05:10:31,2025-02-19 05:12:00,"L-8690-50KD-R +?Product/8PPMCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPMCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W4139780,FM5EF001JKH0,SDJ591,21,CADH415,Completed,2025-02-28 19:27:42,2025-02-28 19:28:28,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W4139780,FM5EF001JKH0,SDJ591,21,CGCH611,Completed,2025-02-28 19:33:36,2025-02-28 19:35:40,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W4139780,FM5EF001JKH0,SDJ591,21,COT63,Completed,2025-02-28 19:32:18,2025-02-28 19:33:29,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W4139780,FM5EF001JKH0,SDJ591,21,CPHP312,Completed,2025-02-28 19:37:56,2025-02-28 19:39:25,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W4139780,FM5EF002JKD7,SDJ591,18,CADH424,Completed,2025-02-28 19:28:27,2025-02-28 19:29:12,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W4139780,FM5EF002JKD7,SDJ591,18,CGCH612,Completed,2025-02-28 19:34:05,2025-02-28 19:36:10,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W4139780,FM5EF002JKD7,SDJ591,18,COT62,Completed,2025-02-28 19:32:48,2025-02-28 19:33:58,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W4139780,FM5EF002JKD7,SDJ591,18,CPHP321,Completed,2025-02-28 19:38:20,2025-02-28 19:39:49,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W4139780,FM5EF003JKA6,SDJ591,24,CADH425,Completed,2025-02-28 19:29:12,2025-02-28 19:29:58,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W4139780,FM5EF003JKA6,SDJ591,24,CGCH613,Completed,2025-02-28 19:34:17,2025-02-28 19:36:21,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W4139780,FM5EF003JKA6,SDJ591,24,COT64,Completed,2025-02-28 19:32:57,2025-02-28 19:34:07,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W4139780,FM5EF003JKA6,SDJ591,24,CPHP322,Completed,2025-02-28 19:38:40,2025-02-28 19:40:09,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W4139780,FM5EF004JKF0,SDJ591,1,CADH434,Completed,2025-02-28 19:29:57,2025-02-28 19:30:42,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
W4139780,FM5EF004JKF0,SDJ591,1,CGCH611,Completed,2025-02-28 19:35:42,2025-02-28 19:37:46,"L-8690-50KD-R +?Product/8PPZCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPZCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;RESIST=AM;LinkMode=NoLotGene}",194997
